,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
511,0.0019288598834472,-0.0007203132609179822,-0.001455711949457284,0.0017959744,0.002148499164692607,0.0011135457669540986,0.0009246283240363247
512,-0.0017263959770722,-0.002770864650308597,-0.00385128369756376,-0.000366555,-0.00021920680449628255,-0.0006578587975294565,-0.001889870995318169
513,-0.0104614436672909,-0.005374607808141768,-0.006302328319978094,-0.0071483874,-0.006436661490197078,-0.0076375443518764685,-0.00513629167800227
514,-0.0057640738214906,-0.008202120999433684,-0.009760503873966946,-0.008277237,-0.008285492519847051,-0.007030404644031843,-0.0070746333634318734
515,-0.0067665209608995,-0.0035492065956168406,-0.0015673595410401516,-0.0073293843,-0.007815957858848529,-0.005716509664123492,-0.0032383423936639716
516,-0.0007403048800847,-0.0022662287139928,-0.0012004601739777218,-0.002626742,-0.00234532506834674,-0.0019276770559469917,-0.0015639427769023617
517,-0.0032489697446779,-0.0020140496814640054,-0.002213054305384739,0.0004340618,0.0005451584709224664,0.001878077548017679,0.0012508984193375931
518,-0.0035016788203424,-0.003905611946076231,-0.005041314214130801,-0.004036866,-0.003923722104710359,-0.0011670142248382644,-0.002269195190750699
519,-0.0014199531043777,-0.0021219000665371555,-0.0027123541993979514,0.00023060423,0.0003281796122090211,0.0005365678107523013,-0.001757379145266968
520,-0.0019489071556853,-0.002715111226293284,-0.00450330215411307,0.0004424502,0.0006381577507068494,2.2190380302737103e-05,-0.0027210843927828717
521,-0.0088845654258564,-0.00506045596645257,-0.0054285547166738534,-0.005087315,-0.004851882714062848,-0.0033803729160323125,-0.0037450502748658542
522,-0.003672813398424,-0.0022085843150365164,-0.002445690111750271,0.00026960147,0.0005451584709224664,0.0012476011452112103,0.0009371297045227519
523,-0.0001761636431016,-0.0004487174268486349,-0.0009304324561671617,0.0015402812,0.001776921768875537,0.0029613926923645344,0.0014540758666740955
524,-0.0074146466781036,0.0004937451166078113,0.0013105837404704917,0.00682902,0.0072917199179878805,0.006636495026935154,-0.00041702634973145314
525,-0.0001648031482857,-0.0020818346321333824,-0.0032997177791554127,0.00045721998,0.0006381577507068494,0.0010633463766243029,-0.001969576896291327
526,-0.0176143276842672,-0.007324972618189448,-0.006371636879982058,-0.014967225,-0.014110084258776998,-0.010410899085468293,-0.005649357159546408
527,-0.0020341430980919,-0.0023058171180504387,-0.0004368539314905351,-0.00021909093,2.6041593801216223e-05,-0.00025920192438675955,-0.002121722575036935
528,0.0043973343003094,0.0019637073324829516,0.005649572024383561,0.005534626,0.005926100685283942,0.006014468318852381,0.001872661217260771
529,-0.0013,0.0031513907974210697,0.003190001416894913,0.0075082663,0.007671781463055736,0.006776161681828084,0.004620127698700069
530,-0.00444136518169,-0.0009022109898270922,-0.0012153505215770487,0.0014350528,0.0016763509300021413,0.0018245248797171725,-0.0017770130585492898
531,0.0039565904422949,-0.00010496756065617084,-0.0007621500122549157,0.004767461,0.005052949920424662,0.004887787119088442,-0.00032648657793837036
532,0.0001307086760477,-0.0014638515001442441,-0.00018473168081681546,0.0004142431,0.0006427658264855099,0.0014815953610029103,0.0005748397352164455
533,-0.0033423830312905,-0.003475781132712324,-0.00410011598806392,-0.0018471731,-0.001600212689891774,-0.0019666120165668906,-0.0010068611951901932
534,0.0063234015786717,0.0006928998802221159,0.0012317699351532972,0.0011741269,0.0012710285382076158,0.0033692836862990122,0.0011272786149541887
535,-6.354795995279537e-05,-0.0017909600215049604,-0.0022421112563300203,-0.0008932746,-0.0008378636905366527,-0.0004177358531510437,-0.0002680424168329052
536,-0.0027696560144741,-0.003236946190337735,-0.0017082066831217574,-0.0024651475,-0.0019851633729216465,-0.001901607775326933,-0.0014933098726706636
537,0.0003797609055814,-0.0009960834822900586,0.0005321374049677106,0.000529078,0.0006427658264855099,0.0013800129388621602,0.0015865555433663629
538,-0.0067523289954304,-0.004382462377210641,-0.0035099710859285223,-0.0062707355,-0.005402616650684143,-0.004390365802241195,-0.0006816188166066367
539,-0.0028825743679821,-0.005555037752923729,-0.00528228144341735,-0.00916839,-0.009368724049525875,-0.007985477066254527,-0.0009067290768067227
540,0.0005285416528346,-5.731943520919828e-05,0.001024581070548141,0.0018017582,0.0022952428636734768,0.0031842235376355822,0.001923336444852297
541,-0.0006981580597329,-0.002756889834990974,-0.003791175497030684,-0.0007492441,-0.0004244827851003618,1.7433228041402785e-05,-0.0027729543163686025
542,-0.0097211743075559,-0.0025793840900362967,5.83944233648898e-06,0.00042997772,0.0005451584709224664,0.0017453284492994802,-0.0030356896397393507
543,0.0230690165361183,0.0032540505905655,0.003222919806624845,0.008350462,0.009220763641351345,0.005087014907643913,0.002688612561188164
544,-0.0063068347407006,-0.004749536189941407,-0.004388862334460871,-0.008601248,-0.008907130708542205,-0.007377405642649223,-0.0013916046347311028
545,-0.0034380812907124,-0.00334330719995282,-0.0032115320056383626,-0.0019311022,-0.0016978200454548175,-0.0008255449788472175,-0.0009862855218153886
546,-0.0011700208656036,0.001205041709791894,0.002178607145733008,0.004930803,0.0050604725968215886,0.003926369729455127,0.0010195439290580967
547,0.0079959925982671,0.00035987268567953714,-0.00014510331734673472,0.005570387,0.0061320724476403845,0.005903375499694573,-0.001335646390401306
548,1.816423775477028e-05,-0.0007389358336467869,-0.0014108694731650242,0.0011238343,0.0012664204624289557,0.0020508225236315005,0.0010929105780990152
549,-0.0052081732311666,-0.007662919236168455,-0.008698508484835213,-0.007984999,-0.008285492519847051,-0.009302204203864533,-0.006134766811216144
550,-0.0155137151087452,-0.007068073098822035,-0.0064634590100341805,-0.01052051,-0.011034427850414794,-0.009972027525775374,-0.0034093894409786543
551,0.0032648985441557,-0.002745371780673697,-0.002989909915889768,-0.00085096835,-0.0005542483926080057,-0.0011038365563514688,-0.0036393578300972095
552,0.0001098955906876,-0.0018370486742110056,-0.0024007199479725025,0.00043533696,0.0006381577507068494,0.001275146343907846,-0.00041207895710125564
553,0.0062723366028536,-0.0008065066452731447,-0.0013691885521147503,0.0028489507,0.0031057409516426766,0.00374431960581812,-0.00011152335553441199
554,-0.0040862679610302,-0.002999696048206484,-0.0030798656301533793,-0.0037408848,-0.003793258924978091,-0.001942151427634898,-0.0018589299614378467
555,-0.0088989093345684,-0.005221638466585512,-0.006593297973642652,-0.0064168307,-0.0060025605800682474,-0.005465866112659279,-0.005360486936977562
556,0.0051417200012538,0.0014569455997977122,0.0025325997191142837,0.0052420273,0.0059685170510138585,0.0003388699858980955,0.005265873527618519
557,-0.0011299538860973,-0.002268344545121363,-0.003057922971617404,-0.0008318917,-0.0004244827851003618,0.0003170789558222467,-0.0005209444668569386
558,-0.0005907849108995,-0.0007384516827201363,-0.00043821033112035576,0.0015221324,0.0016763509300021413,0.0022140731199958054,0.0013943910727936128
559,-0.0113782571113224,-0.006495272906021677,-0.007553829287374798,-0.009530367,-0.00970838317985857,-0.008621942618699011,-0.005310233273759337
560,0.0010678167803423,-0.001400693373799678,-0.0016597928312864446,0.0017583632,0.002055499884908225,0.0026201835737720367,-0.0005706153155298517
561,-0.0009485365381964,-0.0028874193382656685,-0.004054385658941938,-0.00094281445,-0.000651855748171049,-7.848747284864973e-05,-0.0021895520546049555
562,-0.0081303055278829,-0.004151986287652041,-0.004754979893568275,-0.0051951734,-0.004928960073347681,-0.005997274682264144,-0.002504354719665029
563,-0.0016418713292748,-0.002025144800670995,-0.0021706481369762514,-0.0002134507,2.6041593801216223e-05,0.0005347107239775107,-0.0014065324628269014
564,0.0051191420664205,-0.00219782880229137,-0.003711729503139624,0.0004444665,0.0006381577507068494,0.0004132904181348435,-0.001904163361661481
565,-0.0067777053892454,-0.005745262295306903,-0.006245947041535761,-0.007977388,-0.008318928922623658,-0.009023276436736729,-0.00527919319675968
566,-0.0039268842530144,-0.002531388057910156,-0.002252287064068167,-0.0020224194,-0.0017843491985282986,-0.001480573048459345,-0.00036835228629699155
567,0.0026644340827974,-0.0007383814730438223,-0.0012968283094220367,0.0018537315,0.002148499164692607,0.002430595679149979,0.0008374392025434301
568,-0.0096889113358546,-0.004946109463715599,-0.006162352934374631,-0.0074121095,-0.007496210388929747,-0.006988386316458371,-0.002634085298585378
569,-0.0044989719738419,-0.0028141232343693416,-0.0010148782287677965,-0.0041316985,-0.0042434695746291365,-0.002383148307407665,-0.002234890119765406
570,0.026154623161792,-0.0011114092425736667,0.0002618766557217893,0.0019464438,0.0024387057242570742,0.0026686112856042963,0.0019047179794684376
571,-0.0132047619047619,0.008923427142743991,0.008087277821567752,0.01373238,0.0142156296185067,0.011682924570737933,0.008785651823722677
572,-0.0025581855235358,-0.0037284982481586267,-0.0031759697865878034,-0.004793934,-0.0047050629156128055,-0.003186091188649979,-0.001502017988785669
573,-0.0040924441725785,-0.0031129930995832684,-0.003752235557887701,-0.002874239,-0.0026994171234187275,-0.0020508927541689616,-0.0018443594431899381
574,-0.000867259791163,-0.001971638644647187,-0.002624060535697321,-0.0004932337,-0.00012620752471189953,-0.00016188185636281297,-4.909176148178372e-05
575,-0.0065617300230259,0.0015856628789178012,0.0028995538256153287,0.0071356604,0.007671781463055736,0.00751891696010962,0.0019450728464666409
576,-0.0054097042510014,-0.009217792584688684,-0.009453830346074993,-0.014692328,-0.014645104288086255,-0.014026800129025864,-0.004908827035800177
577,-0.0051190655907849,-0.00385812919766824,-0.004012282833660551,-0.004236702,-0.004210613750459911,-0.0034932510258463808,-0.002295534930829955
578,0.0162101315789472,-0.0014745448811822803,-0.0026639363867551726,-0.00018449104,2.6041593801216223e-05,0.0010827606930174363,9.46852910354595e-05
