,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
161,0.0028285380062779,0.0034969509646216,0.0040052581938765,0.0038036944,0.0035039520321862,0.0051788992283316,0.003861910553505
162,-0.0047036726919097,0.0014380199743817,0.0017687848483002,-0.004155482,-0.0023530409045704,-0.0026634171637806,0.0015070803042263
163,-0.0118795149850648,0.001263561656665,-0.0019712584612546,-0.0041553252,-0.0023530409045704,-0.0041614540824317,0.0009380157840602
164,-0.0020396068052421,0.0026574352529971,0.0004335339829531,0.0015504683,0.001621521679933,0.0022564439429336,0.0018515006870064
165,0.0008856799976969,0.0025944617942952,0.0027549676024268,0.0013129471,0.0013137397579261,0.0019552495167695,0.0021981563834617
166,0.004923090807158,0.0034283844131399,0.0044327793518539,0.0036410675,0.0034559267419696,0.0051369168809214,0.0032598867964087
167,-0.0642609718739927,0.0113224529113867,0.0051886755726151,0.016914604,0.0139424843622115,0.0128316574924784,0.0129080193774155
168,-0.0048734938060546,0.0014035475537753,0.0016942221779885,-0.004155482,-0.0023530409045704,-0.0027900381185867,0.0014571029687262
169,0.0005299063861928,0.0023077149116136,0.0025429348480244,0.00036818333,0.0006091851931052,0.0018427098031118,0.0023571289530972
170,0.0060003095495345,0.0036558471498482,0.0053157022022999,0.003975596,0.003529185114028,0.0057070125088845,0.0036225002967586
171,-0.002543376174848,0.0014943537374994,0.0013456448788707,-0.0028445742,-0.0013192360727708,-0.0032815395928266,0.001270713466621
172,0.0137874910137847,0.0118498663677049,0.0084874413743758,0.01701937,0.0139424843622115,0.0141034136926616,0.013475672220696
173,-0.0008804696439097,0.0017722149785849,0.0022036402503558,-0.0020049056,-0.0005790837984669,-0.0022418206710717,0.0018141245779145
174,-0.0004400153460707,0.0023415489217095,0.0018367928278848,0.00010198138,0.0005370855593962,0.001465469122255,0.001769358067367
175,0.0117937902832167,0.0049253120557756,0.0046251426889947,0.008996888,0.0071001013262485,0.0107203375164049,0.0057887656329342
176,0.0068694653767953,0.003473973505302,3.5433707255442225e-05,0.0038036944,0.0035039520321862,0.0043314052057426,0.0025409579856784
177,-0.015587760774859,0.001610708266969,-0.0021167968106618,-0.0028445742,-0.0013192360727708,-0.0021815107556429,0.0019511831719791
178,-0.0150196197008592,-0.0002783747643933,-0.0007234491426902,-0.008519495,-0.0026990099243049,-0.0056766523740791,-0.0013229153299414
179,-0.016855366981349,5.807806464844115e-05,-0.004316981463445,-0.007295043,-0.0026990099243049,-0.0069211720306652,-0.001717574350035
180,0.009119123145254,0.003998233398394,0.0032167157507025,0.0061502806,0.0055335687429326,0.0074856930675182,0.0046731230721079
181,0.0074149122976002,0.0030679187187297,0.0039323307451545,0.0026221955,0.0025410641337237,0.0041613393531725,0.0032017671480048
182,0.0028257934724289,0.0035029091231278,0.0035698272242015,0.0038067894,0.0035039520321862,0.0050141294727899,0.0036263394486386
183,0.0058528741912709,0.0041758634650283,0.0035459581351961,0.006279102,0.0055335687429326,0.0076967220828148,0.0041335269028591
