,rolling_sharpe,naive,3f_rnn,4f_rnn,5f_rnn
8188,1.536062799604436,1.6913649685088112,1.5158888,1.5007801,1.8799613
8189,2.3344860999486747,2.201016753846252,1.9999381,2.0660284,2.5614672
8190,2.2774221913138484,2.838910117888216,2.5867379,2.7064052,3.231514
8191,1.4047253588309878,1.676787141133968,1.595522,1.7335109,2.131221
8192,1.7553160467517082,2.00754737101516,1.9042811,1.9366874,2.338655
8193,1.378694634274361,1.4438326617264252,1.3142807,1.296172,1.6806229
8194,1.5722316504094,3.3971402049646238,3.0903404,3.1872253,3.553628
8195,1.53311373471559,1.6108563972964869,1.508842,1.7192085,2.1685772
8196,1.1035020612155937,1.3339246909738975,1.2644422,1.303643,1.6705128
8197,1.702523506580889,2.037298837391605,1.7672305,1.7038578,2.129139
8198,1.3845144730543666,1.468281921537757,1.332623,1.3151242,1.6968375
8199,0.9720463190718458,1.246547039722657,1.1753433,1.181966,1.5269383
8200,0.6995476667930263,0.8810106590043416,0.9099252,0.9160825,1.263796
8201,1.7564068022768076,2.009004770863611,1.9054277,1.9374255,2.3391147
8202,1.2839031451359886,1.6000359565271969,1.4931841,1.6513072,2.0475097
8203,1.7003180048656017,1.6301915876163815,1.4765553,1.500274,1.8318406
8204,0.9422796399235076,1.2150001987697894,1.1294794,1.140452,1.438654
8205,2.050373947020027,2.510761268377573,2.2748375,2.3828158,2.863593
8206,1.2479106558328663,1.2278499186425844,1.1777716,1.0888518,1.379251
8207,2.148260658582493,2.3477427801528394,2.1267605,2.1487973,2.6073604
8208,0.8958699658984709,0.9529798241329196,0.99583036,0.9573685,1.2641814
8209,2.112018056471753,3.509620519317077,3.129087,3.137541,3.7610168
8210,1.5663935431719418,1.742686274218181,1.6264101,1.7855744,2.2331786
8211,1.0832922805682732,1.796399313384921,1.6910548,1.980408,2.1115265
8212,2.006336458669556,2.2907092337429087,2.1485348,2.0874631,2.4983792
8213,0.922230125487599,1.0374869939312106,0.97341985,0.95953393,1.3735901
8214,1.0935809607392557,1.14144075128272,1.0952308,1.0282885,1.366983
8215,1.7623339577227743,1.9737988859796087,1.8470762,2.0104215,2.4236965
8216,-0.0253099162157419,0.1549624107871944,0.2864461,0.03584817,0.23310184
8217,1.345102109855429,1.3836886358972642,1.286065,1.3404155,1.6689991
8218,1.539239969367722,1.3246590022170672,1.1765646,1.0772306,1.5207275
8219,1.5887549342403655,1.599057518595255,1.5216807,1.6850684,2.1417909
8220,2.019981311218625,2.06521037465102,1.8531024,1.9948087,2.483954
8221,1.2620641902448313,1.5764057602198869,1.4770306,1.6113616,2.010395
8222,0.9416977269174888,1.4454340312217395,1.3113538,1.311877,1.6660904
8223,0.8749134036720767,1.031004549754819,0.8932023,0.6987631,1.1563444
8224,1.67837724911401,1.7944452899970338,1.6631578,1.7695181,2.222693
8225,0.7654014468858323,1.0590777890127288,1.0280526,0.83331144,1.0713943
8226,1.6860710602431104,1.7098448999788176,1.6118468,1.7504978,2.1854987
8227,1.2162086913398769,1.5260530553611005,1.4306443,1.5374527,1.8975118
8228,1.36959226831003,1.429782881757107,1.2952261,1.2641407,1.6649431
8229,1.3854060954594396,1.685559691349111,1.5894406,1.7735248,2.1743188
8230,1.574610033515783,1.7692948878619053,1.654649,1.7382605,2.1170762
8231,0.3429708483014284,0.8319435507713215,0.8382511,1.0347108,1.1086793
8232,1.079513859695371,1.1277100814678285,1.0712328,0.998327,1.3355365
8233,0.9176527253853868,0.9447126141339652,0.92032456,1.0567749,1.4432886
8234,1.5354811523984953,2.904092313992195,2.700186,2.831427,3.162169
8235,1.2696606994328354,1.582828760221695,1.4811058,1.621342,2.0231884
8236,1.2863910426686418,1.420842016172005,1.3567935,1.4516659,1.8352599
8237,1.4542955527527797,1.4699064882593056,1.3132844,1.2316761,1.6162142
