,rolling_alpha_5f,lasso,ridge,lstm,xgboost,lgbm,rf,pca
116,-0.0011321455267264,0.002203643802747704,0.0015349148511865631,-0.004436273,-0.0007815044,0.00017334563207155803,-9.524635578395507e-05,0.0015762693273887003
117,0.003511981859626,0.00354255475151896,0.00296683428652855,-0.0079796165,0.0038036944,0.003503952032186231,0.005240862043219436,0.0036687689333962676
118,0.0102618154268458,0.0034757855248748583,0.004196155004641543,-0.0047737905,0.0037745028,0.003503952032186231,0.005192548072129144,0.0033007561476566215
119,0.0105981682702366,0.0035507678848084928,0.0026476602933796336,-0.007992373,0.003937746,0.003529185114028019,0.0052428323329338335,0.003953325007975643
120,-0.0002323517443406,0.002389762213066898,0.0021531619190533853,-0.007957215,0.00036818333,0.0006091851931052824,0.0019308905050528557,0.0013982629217262079
121,-0.0191778174697088,-0.0012334567580991407,-0.009139477330380896,-0.007867349,-0.008550849,-0.002699009924304937,-0.009512848250300424,-0.0006247097672252427
122,-0.0070181944432802,0.0022384461663757533,-0.0011800746887970469,-0.008017058,0.00053958525,0.0008474100277025495,-0.00021347432522629106,-5.5450741281080646e-05
123,-0.0070987590187148,0.0008334169773358733,-0.0015769540383362398,-0.007950536,-0.0055363667,-0.002699009924304937,-0.005495993051570341,-0.0008521442061962415
124,0.003193753253203,0.004231401509276637,-0.0008692754187744926,-0.008012497,0.00730639,0.006348766413025307,0.008192110045885123,0.004222454349791884
125,0.0043547317943589,0.013958104308234149,0.015140329294338808,-0.008026825,0.018277567,0.013942484362211556,0.013523392404373726,0.01607522490500918
126,-0.0023647479870412,0.0018088521988059757,0.001452003026085366,-0.007999981,-0.0027580583,-0.0013192360727708136,-0.004161252907678894,0.0019601199723264465
127,0.0052135286857637,0.003698090938225759,0.0039375020688927264,-0.004217377,0.0050973506,0.0039271418767021175,0.006230961238829641,0.0032326298607373693
128,0.0051018651814383,0.00234524972822562,0.000331784192142328,-0.0046463273,0.00036818333,0.0006091851931052824,0.0018485290300447154,0.003560759173190749
129,-0.0031799004287582,0.002391799237943391,0.0021463175950345,-0.007944434,0.00088494655,0.0013137397579261886,0.0014897398447049498,0.002293005046373009
130,0.0062537182151239,0.003727673281385653,0.005353755071422896,-0.007826713,0.005180432,0.0039271418767021175,0.006312371387878748,0.0034758365688924544
131,-0.0060039034741127,0.0007168408010095875,0.00036788130715330065,-0.004910461,-0.006892037,-0.002699009924304937,-0.004690897424143674,0.00024277950545587533
132,0.0095661177688728,0.003338425255142467,0.0035477752946839166,-0.004408896,0.0037600582,0.0034559267419696266,0.004540494722359218,0.002347787307005523
133,-0.0090387048415928,0.0017157855772700608,-0.00393495822485172,-0.004747034,-0.0013943722,-3.6376183975272224e-05,-0.0022640535287457133,0.0013046720629455322
134,-0.0113050123394309,0.0011845196704976671,-0.0008542356902131489,-0.008030218,-0.0042967256,-0.002353040904570449,-0.0041786306175845495,0.0008662535292562729
135,0.0384870799073537,0.013113371660970005,0.01460219648698621,-0.00793713,0.017151348,0.013942484362211556,0.012045244315262948,0.014986032249252199
136,0.0068303052268354,0.002978975535304253,0.0011095722339824624,-0.007896777,0.0019668767,0.0013137397579261886,0.0028676738717279726,0.0038970957306371625
137,-0.0145586543477737,-0.00018912139987228198,-0.00038610287287413466,-0.007826899,-0.007890171,-0.002699009924304937,-0.005617118187468028,-0.00089854723633129
138,-0.0006213063227871,0.014016800565912571,0.010318545524408754,-0.00795211,0.018382333,0.013942484362211556,0.01570502715395915,0.015996110954851372
139,-0.0092439689005721,0.0010121632710284804,-0.002661913729371316,-0.007882477,-0.0034070036,-0.0013192360727708136,-0.0034755230079897043,-0.00025460926759496684
140,-0.0147530065348523,-0.00022928297508627554,-0.0006401862042047018,-0.007856529,-0.008519495,-0.002699009924304937,-0.005715485131666942,-0.0013031700788071702
141,-0.0052584902807799,0.0013195497390173024,0.0013271943736539891,-0.004424926,-0.004620747,-0.002699009924304937,-0.0031372713945679045,0.0010253830003078704
142,0.0100875546312363,0.003442613723345948,0.002623539301613736,-0.0047653797,0.0037745028,0.003503952032186231,0.004951389376585743,0.0036545474526855403
143,-0.0052535140924451,0.0013230465540276536,0.001485178942462328,-0.004424926,-0.004620747,-0.002699009924304937,-0.0029891009699195207,0.0013402608977625555
144,0.0042278107071493,0.0036840708069469353,-0.001585228131489951,-0.007962013,0.0051031527,0.004673550493572401,0.006081083677957929,0.004277414394896973
145,-0.0170322085948269,-0.0003515336517282367,-0.0033910415480724694,-0.008019111,-0.008318172,-0.002699009924304937,-0.006186261894163758,-0.0008406896484773113
146,-0.0124642255552492,0.0010417245051632532,-0.0019651150208360507,-0.00812439,-0.0047984775,-0.002699009924304937,-0.004947140279587987,-0.0007621984672571552
147,-0.0010401478040614,0.002214801021928705,0.0017412152642512215,-0.004445292,-0.0007815044,0.00017334563207155803,0.0005401739463781107,0.0012744459436802684
148,0.004660680791268,0.0033712758958931686,0.0036519525221093896,-0.004621787,0.0036262209,0.003286918142319198,0.0050699155787280485,0.0035190479625509564
149,-0.0136257496837194,0.0007613893157853661,-0.003560469599385694,-0.007995245,-0.005112907,-0.002699009924304937,-0.005575190621867436,-0.0016789341408015154
150,-0.0076428807038298,0.0021032701313318616,-0.00014336298162884262,-0.004592549,0.000103763,0.0006091851931052824,6.614250864687218e-05,0.00020835881176499513
151,-0.0091472566856714,0.0014035542209014274,-0.0004185466095016884,-0.004813967,-0.0029186103,-0.0013192360727708136,-0.0034281194521813847,0.0006511001760677085
152,-0.0077506194119314,0.002092381342908607,-0.0013042837362205158,-0.004592548,-7.574883e-05,0.0005370855593962789,-0.0001446953626693531,0.0001314351303536125
153,-0.0152404954246079,-0.0003021686833201056,-0.000545104641155765,-0.0077401595,-0.008836561,-0.002699009924304937,-0.0058157730962122515,-0.0008146555724451712
154,0.004533725653659,0.004260172583880251,0.003907210159696699,-0.007908184,0.007015993,0.005533568742932692,0.007779539787757314,0.005251037171965463
155,0.0090335995660686,0.003980311975775923,0.0028872396702776465,-0.008036203,0.0061502806,0.005533568742932692,0.007058969714918417,0.004266437910237873
156,0.0232270509123722,0.006867014239341913,0.006783890034030745,-0.0045034993,0.0149312895,0.010764985715705071,0.016873211091440726,0.008185204042751672
157,-0.0044634773055304,0.0014949307637100694,0.0018787235826757025,-0.007807932,-0.004037184,-0.002353040904570449,-0.0025304292139781523,0.001581060887723697
158,0.0047685137618425,0.002748527756150392,0.002807155282786529,-0.005263635,0.0013528061,0.0013137397579261886,0.0027950757856471456,0.002848909550247256
159,0.0026272988375089,0.003465197475368583,0.003900516810402612,-0.007959797,0.0038067894,0.003503952032186231,0.0050425711696618185,0.0037616701326523274
160,0.0120011455663433,0.0047081625626045585,0.005326957893054064,-0.007950542,0.0077635827,0.006348766413025307,0.010374078536935196,0.005406571557951709
161,0.0028285380062779,0.003496950964621661,0.004005258193876571,-0.007943566,0.0038036944,0.003503952032186231,0.0051788992283316425,0.0038619105535050617
162,-0.0047036726919097,0.0014380199743817428,0.0017687848483002961,-0.0078569,-0.004155482,-0.002353040904570449,-0.0026634171637806305,0.0015070803042263885
163,-0.0118795149850648,0.0012635616566650152,-0.0019712584612546413,-0.007939048,-0.0041553252,-0.002353040904570449,-0.004161454082431725,0.000938015784060249
164,-0.0020396068052421,0.0026574352529971862,0.0004335339829531692,-0.007965281,0.0015504683,0.0016215216799330173,0.0022564439429336963,0.0018515006870064932
165,0.0008856799976969,0.0025944617942952174,0.002754967602426846,-0.0047190166,0.0013129471,0.0013137397579261886,0.001955249516769555,0.0021981563834617573
166,0.004923090807158,0.0034283844131399836,0.004432779351853949,-0.007840456,0.0036410675,0.0034559267419696266,0.005136916880921472,0.003259886796408787
167,-0.0642609718739927,0.011322452911386739,0.005188675572615175,-0.0079157585,0.016914604,0.013942484362211556,0.012831657492478433,0.012908019377415567
168,-0.0048734938060546,0.0014035475537753053,0.0016942221779885297,-0.007887286,-0.004155482,-0.002353040904570449,-0.0027900381185867714,0.0014571029687262182
169,0.0005299063861928,0.0023077149116136147,0.002542934848024472,-0.0048388075,0.00036818333,0.0006091851931052824,0.001842709803111814,0.002357128953097209
170,0.0060003095495345,0.0036558471498482955,0.005315702202299968,-0.004628311,0.003975596,0.003529185114028019,0.005707012508884507,0.00362250029675864
171,-0.002543376174848,0.001494353737499427,0.0013456448788707097,-0.007980515,-0.0028445742,-0.0013192360727708136,-0.0032815395928266888,0.0012707134666210076
172,0.0137874910137847,0.011849866367704968,0.008487441374375876,-0.007971174,0.01701937,0.013942484362211556,0.01410341369266163,0.01347567222069608
173,-0.0008804696439097,0.0017722149785849134,0.0022036402503558825,-0.007993569,-0.0020049056,-0.0005790837984669749,-0.0022418206710717137,0.0018141245779145204
174,-0.0004400153460707,0.0023415489217095574,0.0018367928278848053,-0.007985706,0.00010198138,0.0005370855593962789,0.0014654691222550698,0.0017693580673670767
175,0.0117937902832167,0.0049253120557756595,0.0046251426889947845,-0.007830077,0.008996888,0.007100101326248578,0.010720337516404955,0.00578876563293423
176,0.0068694653767953,0.0034739735053020784,3.5433707255442225e-05,-0.007867667,0.0038036944,0.003503952032186231,0.00433140520574268,0.002540957985678428
177,-0.015587760774859,0.0016107082669690512,-0.002116796810661862,-0.0078771515,-0.0028445742,-0.0013192360727708136,-0.002181510755642972,0.0019511831719791857
178,-0.0150196197008592,-0.00027837476439339457,-0.0007234491426902035,-0.007901984,-0.008519495,-0.002699009924304937,-0.00567665237407914,-0.001322915329941418
179,-0.016855366981349,5.807806464844115e-05,-0.004316981463445015,-0.007867432,-0.007295043,-0.002699009924304937,-0.00692117203066523,-0.001717574350035056
180,0.009119123145254,0.003998233398394005,0.0032167157507025203,-0.0048646093,0.0061502806,0.005533568742932692,0.007485693067518273,0.004673123072107904
181,0.0074149122976002,0.0030679187187297174,0.003932330745154596,-0.008003119,0.0026221955,0.0025410641337237643,0.004161339353172563,0.003201767148004881
182,0.0028257934724289,0.003502909123127863,0.0035698272242015465,-0.007949638,0.0038067894,0.003503952032186231,0.005014129472789933,0.003626339448638603
183,0.0058528741912709,0.004175863465028306,0.003545958135196166,-0.007967056,0.006279102,0.005533568742932692,0.0076967220828148206,0.004133526902859166
184,-0.0088806419920184,0.001380479411717791,-2.447270504169971e-05,-0.004283397,-0.0025167272,-0.0005790837984669749,-0.002599113491020689,-0.0003369266258852828
185,-0.0002821545232983,0.0023811588578928717,0.0019354381818551666,-0.00795726,0.00036818333,0.0006091851931052824,0.0017125961625472238,0.0018246399214584034
