,crsp_fundno,crsp_portno,date,mth_return,exp_ratio,turn_ratio,normalised_flow,gdp_to_debt_ratio,gdp_growth_rate,unm_rate,infl_rate,mktrf,smb,hml,rmw,cma,rf,umd,excess_return,rolling_sharpe,mkt_return,rolling_alpha_3f,rolling_alpha_4f,rolling_alpha_5f,shortrun_momentum
48550,16647.0,1025677.0,2022-03-31,0.022209319204528954,0.011399999999999999,0.53,-0.48265725337318527,120.565,5.8002,3.6,7.04,0.0306,-0.022,-0.0176,-0.015,0.0318,0.0001,0.0297,0.022208319204528953,0.05923513684010309,0.042189120531221924,-0.001684403167212082,0.0036492091373625376,-0.004060080581321991,-0.006902454085333891
48891,16647.0,1025677.0,2022-04-29,-0.13192274921897185,0.0123,0.51,-0.6392112568908123,118.456,5.8002,3.7,7.04,-0.0946,-0.004,0.0617,0.0347,0.0587,0.0001,0.0487,-0.13192374921897185,-0.8140912250542097,-0.13368546249348623,-0.004552742903157885,0.003909466959466159,-0.0066893520041673505,-0.002919703871136529
48962,16647.0,1025677.0,2022-05-31,-0.016522165876002082,0.0123,0.51,-0.6302662615653389,118.456,5.8002,3.6,7.04,-0.0034,-0.0016,0.0859,0.017,0.0399,0.0003,0.0246,-0.01652516587600208,-0.8519672739483212,-0.01654636389085884,-0.004759197486734096,0.00231647902009338,-0.006745765698761844,-0.006064296679107277
49224,16647.0,1025677.0,2022-06-30,-0.11094477711244166,0.0123,0.51,-0.8842970657142857,118.456,5.8002,3.6,7.04,-0.0844,0.0136,-0.061,0.0174,-0.0472,0.0006,0.0073,-0.11095077711244167,-1.6078796256581835,-0.09004674207505148,-0.011182045480492488,-0.007314629936809864,-0.0138824080015074,-0.006370374582673015
49666,16647.0,1025677.0,2022-07-29,0.12871842843779224,0.0123,0.51,-0.45433515936356983,117.726,5.8002,3.5,7.04,0.0957,0.0183,-0.0403,0.0085,-0.0682,0.0008,-0.0394,0.12871042843779223,-0.8522768830074643,0.12554634799256936,-0.008682911378130485,-0.006246020037798771,-0.011352798649301221,-0.005900585525770182
49951,16647.0,1025677.0,2022-08-31,-0.05237858445217958,0.0123,0.51,-0.4893676427240977,117.726,5.8002,3.6,7.04,-0.0377,0.0152,0.0029,-0.0479,0.0133,0.0019,0.021,-0.052397584452179576,-1.1438835347571243,-0.052204281242511974,-0.008380587323479176,-0.006241721107067251,-0.009911115243941164,-0.005966752600611636
50145,16647.0,1025677.0,2022-09-30,-0.09602938604163025,0.0123,0.51,-0.4681174274158286,117.726,5.8002,3.5,7.04,-0.0935,-0.0104,0.0002,-0.0146,-0.0079,0.0019,0.0351,-0.09604838604163025,-1.2452544094696836,-0.10599799038066027,-0.006413121179313771,-0.004441356299297676,-0.0068787743275499635,0.004322127191528431
50624,16647.0,1025677.0,2022-10-31,0.0350232198142415,0.0123,0.51,-0.5729367115467471,117.526,5.8002,3.6,7.04,0.0783,0.0188,0.0806,0.0331,0.0662,0.0023,0.0396,0.0350002198142415,-1.2896051620082076,0.039589999723174785,-0.005229535079968515,-0.003492489761452928,-0.002942247528032956,0.0017425070734763775
50887,16647.0,1025677.0,2022-11-30,0.07627593942793043,0.0123,0.51,-1.5023578555025994,117.526,5.8002,3.6,7.04,0.0461,-0.0275,0.0141,0.0632,0.032,0.0029,-0.0198,0.07624693942793043,-0.8868941530822013,0.05475300582979936,-0.0030880550546441114,-0.0016667206663146701,-0.001324850409586624,0.008974919342742601
51110,16647.0,1025677.0,2022-12-30,-0.07163339694696857,0.0123,0.51,4.655127644111969,117.526,5.8002,3.5,6.45,-0.0641,-0.0014,0.0134,0.0027,0.0421,0.0033,0.0453,-0.07166639694696858,-1.2521474062667861,-0.09063128892379857,-0.00239844616762867,4.032846923000821e-05,-0.0007255585191374599,0.011984681888675927
51480,16647.0,1025677.0,2023-01-31,0.11179976162097738,0.0123,0.51,-0.922807823558119,115.808,1.9355,3.5,6.45,0.0664,0.0442,-0.04,-0.0242,-0.0444,0.0035,-0.1602,0.11176476162097738,-0.47252473864329,0.1062335870963802,0.0007689240716828478,0.0015423011036104078,0.004085542323242226,0.015362333366519413
51729,16647.0,1025677.0,2023-02-28,-0.01650943396226423,0.0123,0.51,-0.3197614144094847,115.808,1.9355,3.6,6.45,-0.0259,0.0066,-0.0083,0.0103,-0.0132,0.0034,0.0013,-0.01654343396226423,-0.40655513080963507,-0.0049421515292951135,0.0016615191838344617,0.002233837370885682,0.004713129650636416,0.004332261356152685
52155,16647.0,1025677.0,2023-03-31,0.05624591236102039,0.0123,0.51,-0.38420933963494136,115.808,1.9355,3.5,6.45,0.0251,-0.0693,-0.0887,0.0233,-0.0239,0.0036,-0.0245,0.05620991236102039,-0.28774423976373814,0.09460373099596464,0.0024783016999076098,0.00034313518845393784,0.004888191004199072,-0.014786308847772064
52370,16647.0,1025677.0,2023-04-28,-0.0266253869969042,0.0116,0.29,-0.3355251828994614,117.77,1.9355,3.4,6.45,0.0061,-0.0257,-0.0005,0.0242,0.0285,0.0035,0.0162,-0.0266603869969042,0.06206730584685143,0.004903945871675086,-0.0005404174419362355,-0.001797897339744576,0.0023041829293918605,-0.027151477978830885
52700,16647.0,1025677.0,2023-05-31,0.05597964376590325,0.0116,0.29,-0.34065987469879516,117.77,1.9355,3.6,6.45,0.0035,-0.0038,-0.0774,-0.0182,-0.072,0.0036,-0.0065,0.05594364376590325,0.31947410391814823,0.076106020881614,-0.0018080950894526944,-0.0008813040117440496,0.0029869971127259483,-0.03000450953974476
52996,16647.0,1025677.0,2023-06-30,0.06365461847389553,0.0116,0.29,-0.44029015532870563,117.77,1.9355,3.6,6.45,0.0647,0.0136,-0.002,0.0227,-0.0162,0.004,-0.0235,0.06361461847389553,1.0438724406032982,0.06490208265336128,0.0005211944690419763,0.0011121967521912964,-0.0033030138756438825,-0.017634391387918596
53201,16647.0,1025677.0,2023-07-31,0.02888427411742489,0.0116,0.29,-0.3006312797995992,118.592,1.9355,3.5,6.45,0.0321,0.0284,0.0411,-0.0057,0.0062,0.0045,-0.0405,0.02883927411742489,0.7291906327704256,0.03806456597869046,0.0016748971230219779,0.0011930241622895767,0.0005889839513765396,-0.010184711052147355
53362,16647.0,1025677.0,2023-08-31,-0.030458715596330177,0.0116,0.29,-0.28248614212070405,118.592,1.9355,3.7,6.45,-0.0239,-0.0368,-0.0108,0.0342,-0.0237,0.0045,0.0377,-0.030503715596330177,0.8490503038523677,-0.01624228517484294,0.0031194937844597065,0.0022891722996498977,-0.001670287768492751,-0.008214728820739517
53720,16647.0,1025677.0,2023-09-29,-0.060181680545041805,0.0116,0.29,-0.2940443602262443,118.592,1.9355,3.8,6.45,-0.0524,-0.0179,0.0145,0.0185,-0.0084,0.0043,0.0024,-0.060224680545041806,1.1011114311511279,-0.050695214090559326,0.0033218160298333355,0.0019218862293742586,-0.003714565845620719,-0.01096106291241176
53925,16647.0,1025677.0,2023-10-31,-0.016915022150624126,0.0116,0.29,-0.33302649619666047,120.16,1.9355,3.9,6.45,-0.0318,-0.0405,0.0019,0.0247,-0.0067,0.0047,0.0168,-0.016962022150624124,0.8349292636339142,-0.020758068238936445,0.0065349410461943945,0.003539416495074107,0.0021890638110775053,-0.006619950262552465
54049,16647.0,1025677.0,2023-11-30,0.13150348217943475,0.0116,0.29,-0.3827560410020877,120.16,1.9355,3.7,6.45,0.0883,-0.0011,0.0166,-0.0381,-0.0099,0.0044,0.0276,0.13145948217943476,0.9877662936457454,0.10673929890417977,0.0070307330139438885,0.007745366047435396,0.008276903063484251,0.006373587636361607
54210,16647.0,1025677.0,2023-12-29,0.06797287955636477,0.0116,0.29,1.5496538504194965,120.16,1.9355,3.8,3.35,0.0487,0.0733,0.0492,-0.0304,0.013,0.0043,-0.0548,0.06792987955636477,1.7403537551863628,0.05505810894247176,0.007874419137001733,0.009015828734533991,0.008119546713821892,0.013840666659153436
54339,16647.0,1025677.0,2024-01-31,0.04355989485542633,0.0116,0.29,-0.3110729855925639,120.83,2.5427,3.7,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.04351289485542633,1.552630460189248,0.05505810894247176,0.009149360740114458,0.010808700266460757,0.00925573093534907,0.00872691326736752
54489,16647.0,1025677.0,2024-02-29,0.09157970492983103,0.0116,0.29,-0.2903398361071429,120.83,2.5427,3.9,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.09153270492983102,2.063909039950082,0.05505810894247176,0.010573579774973928,0.01462252781682091,0.010668192216092118,0.012646050838068948
54497,16647.0,1025677.0,2024-03-28,0.015658480303279987,0.0116,0.29,-0.2904257534810126,120.83,2.5427,3.9,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.015611480303279987,1.8652098677084628,0.05505810894247176,0.010256637820857895,0.015852830921780074,0.009131793584419026,-0.0047920822462926465
1044,16648.0,1025677.0,2000-02-29,0.3784623349728189,0.022000000000000002,0.44,0.037130156472261734,57.721,4.7884,4.1,2.68,0.0245,0.1828,-0.0959,-0.1865,-0.0048,0.0043,0.182,0.3784193349728189,1.9139026836520712,0.19520451619631496,0.3784193349728189,0.3784193349728189,0.3784193349728189,0.18325781877650393
1115,16648.0,1025677.0,2000-03-31,-0.15436619718309852,0.022000000000000002,0.44,0.053049946865037195,57.721,4.7884,4.0,2.68,0.052,-0.1532,0.0813,0.1179,-0.0159,0.0047,-0.0683,-0.1544131971830985,0.7278508804393835,0.030677699742970743,-0.1544131971830985,-0.1544131971830985,-0.1544131971830985,-0.0008930390747826644
1157,16648.0,1025677.0,2000-04-28,-0.2638241172551633,0.0227,1.11,0.017059101654846337,55.485,4.7884,3.8,2.68,-0.064,-0.0501,0.0726,0.0766,0.0565,0.0046,-0.0839,-0.2638701172551633,-0.2659651984854577,-0.14203789458070237,-0.2638701172551633,-0.2638701172551633,-0.2638701172551633,-0.041190766941342084
1221,16648.0,1025677.0,2000-05-31,-0.11523378582202115,0.0227,1.11,0.0044,55.485,4.7884,4.0,2.68,-0.0442,-0.0381,0.0475,0.0413,0.0137,0.005,-0.0898,-0.11528378582202115,-0.5655191271713775,-0.11902423463816925,-0.11528378582202115,-0.11528378582202115,-0.11528378582202115,-0.10101322359479403
1229,16648.0,1025677.0,2000-06-30,0.17831571769519283,0.0227,1.11,0.004885290148448043,55.485,4.7884,4.0,2.68,0.0464,0.0992,-0.0842,-0.0831,-0.0295,0.004,0.166,0.17827571769519282,-0.05651488976779623,0.13228019500225918,0.17827571769519282,0.17827571769519282,0.17827571769519282,-0.023986750388459727
1298,16648.0,1025677.0,2000-07-31,-0.04687500000000011,0.0227,1.11,-0.00470532319391635,54.992,4.7884,4.0,2.68,-0.0251,-0.0103,0.0831,0.0583,0.0294,0.0048,-0.0005,-0.04692300000000011,-0.15938714336630241,-0.041033091592090676,-0.04692300000000011,-0.04692300000000011,-0.04692300000000011,0.014661354367057436
1377,16648.0,1025677.0,2000-08-31,0.0892531876138436,0.0227,1.11,-0.0034755555555555555,54.992,4.7884,4.1,2.68,0.0703,-0.0103,-0.0139,-0.0322,0.011,0.005,0.0573,0.0892031876138436,0.04005676702363051,0.12972972351405554,0.0892031876138436,0.0892031876138436,0.0892031876138436,-9.430720506257521e-05
1384,16648.0,1025677.0,2000-09-29,-0.03232998885172811,0.0227,1.11,-0.003607011070110701,54.992,4.7884,3.9,2.68,-0.0545,0.0019,0.0717,0.0256,0.0553,0.0051,0.0197,-0.03238098885172811,-0.026899113292638863,-0.12433323839351773,-0.03238098885172811,-0.03238098885172811,-0.03238098885172811,0.015228268411222748
1480,16648.0,1025677.0,2000-10-31,-0.032834101382488545,0.0227,1.11,-0.0036363636363636364,54.258,4.7884,3.9,2.68,-0.0276,-0.0265,0.0571,0.0961,0.038,0.0056,-0.0448,-0.032890101382488546,-0.08846648010083799,-0.08074532080511065,-0.032890101382488546,-0.032890101382488546,-0.032890101382488546,0.0331459776880666
1502,16648.0,1025677.0,2000-11-30,-0.09261465157832038,0.0227,1.11,-0.0042467948717948715,54.258,4.7884,3.9,2.68,-0.1072,-0.0058,0.123,0.1307,0.0843,0.0051,-0.0232,-0.09266565157832038,-0.25142372008098945,-0.23634646382879998,-0.09266565157832038,-0.09266565157832038,-0.09266565157832038,0.09454876040496378
1593,16648.0,1025677.0,2000-12-29,-0.02023801942978598,0.0227,1.11,0.2497591036414566,54.258,4.7884,3.9,3.39,0.0119,0.0326,0.0761,0.0171,0.0479,0.005,0.0674,-0.020288019429785982,-0.2769827119306088,-0.06576399551641665,-0.020288019429785982,-0.020288019429785982,-0.020288019429785982,0.07905633591991079
1621,16648.0,1025677.0,2001-01-31,0.014215904042647498,0.0227,1.11,0.0016129032258064516,55.144,4.0776,4.2,3.39,0.0313,0.0548,-0.0507,-0.0469,-0.0503,0.0054,-0.253,0.014161904042647498,-0.17175798235708986,0.10731522144942818,-0.0136666802163294,0.002140542319395408,-0.013329517157392334,0.032052823643443196
1663,16648.0,1025677.0,2001-02-28,-0.12614980289093292,0.0227,1.11,-0.012341526520051747,55.144,4.0776,4.2,3.39,-0.1005,0.0283,0.1247,0.091,0.0907,0.0038,0.1257,-0.12618780289093293,-1.513522906734304,-0.26404938438524395,-0.024521532609037215,-0.011111446268516342,-0.02914960480614142,0.03010874672472034
1721,16648.0,1025677.0,2001-03-30,-0.10626566416040106,0.0227,1.11,-0.014249439880507841,55.144,4.0776,4.3,3.39,-0.0726,0.0233,0.0642,0.0335,0.0392,0.0042,0.0855,-0.10630766416040106,-1.4322109392480364,-0.1755837363334397,-0.025369043634541052,-0.013746274899419434,-0.029785074741184366,0.038039445420189666
1781,16648.0,1025677.0,2001-04-30,0.1088053841839598,0.0245,0.91,-0.0038183060109289618,54.032,4.0776,4.4,3.39,0.0794,-0.0086,-0.0467,-0.0306,-0.032,0.0039,-0.079,0.1087663841839598,-0.544923488869315,0.17918323496841726,0.006374454703643603,0.01909512271113839,0.005549236810666214,0.04561326762763074
1845,16648.0,1025677.0,2001-05-31,0.0005058168942844166,0.0245,0.91,-0.001163586584531143,54.032,4.0776,4.3,3.39,0.0072,0.036,0.0336,0.0025,0.0191,0.0032,0.0221,0.00047381689428441654,-0.21079035521409178,-0.02978735360396445,0.023497259352842723,0.03641647997318292,0.01464062255163838,0.009744463962276684
1942,16648.0,1025677.0,2001-06-29,-0.030839231547017176,0.0245,0.91,-0.008879371877230549,54.032,4.0776,4.5,3.39,-0.0194,0.0657,-0.0112,0.016,-0.0151,0.0028,0.0038,-0.030867231547017177,-1.1248194974429393,0.016834321270308816,0.012097395183196129,0.013275762836763697,0.012702748896795645,-0.029252744367844863
2007,16648.0,1025677.0,2001-07-31,-0.02764736567553472,0.0245,0.91,-0.010320178704393149,54.798,4.0776,4.6,3.39,-0.0213,-0.0282,0.0521,0.0742,0.0306,0.003,0.0558,-0.027677365675534717,-1.0519193732006091,-0.0800900238485962,0.00868359617913991,0.007304721150074269,0.01023346023468185,0.011687425284661454
2065,16648.0,1025677.0,2001-08-31,-0.047210300429184504,0.0245,0.91,-0.012031746031746032,54.798,4.0776,4.9,3.39,-0.0646,0.0272,0.0231,0.0405,0.0656,0.0031,0.0553,-0.04724130042918451,-1.8484689217030053,-0.12705438672901426,0.010641065889539402,0.010073955048595493,0.01042796213865272,0.02820439721852175
2104,16648.0,1025677.0,2001-09-28,-0.07488738738738754,0.0245,0.91,-0.013439716312056737,54.798,4.0776,5.0,3.39,-0.0925,-0.0573,0.0145,0.0499,0.0322,0.0028,0.1148,-0.07491538738738754,-2.0094419663182803,-0.20502821396600035,0.004297624455361866,0.0036002034353706126,-0.0019153814954933554,0.08747585701716802
2208,16648.0,1025677.0,2001-10-31,0.0608642726719415,0.0245,0.91,-0.004616680707666386,55.752,4.0776,5.3,3.39,0.0246,0.0527,-0.0765,-0.0298,-0.0456,0.0022,-0.0847,0.0608422726719415,-1.4386114041809748,0.16810602377715766,0.008813052047975951,0.008442537580259611,-0.0009541956223413917,0.03424772059107547
2281,16648.0,1025677.0,2001-11-30,0.0791738382099827,0.0245,0.91,-0.005947660586835844,55.752,4.0776,5.5,3.39,0.0754,-0.003,0.0221,-0.0373,-0.0164,0.0017,-0.0869,0.07915683820998269,-0.6833508488623857,0.16945589367276903,0.008451317760560824,0.010096774530145552,0.006341025502835239,-0.022460993329796564
2302,16648.0,1025677.0,2001-12-31,0.023438222834699207,0.0245,0.91,0.007304347826086957,55.752,4.0776,5.7,1.55,0.016,0.0516,0.0084,0.0034,-0.0026,0.0015,0.0007,0.023423222834699206,-0.5023763129500228,-0.011904388596053361,0.00930313971228781,0.011280904163915629,0.007207575910402409,-0.05406039837908331
2419,16648.0,1025677.0,2002-01-31,-0.04888195527821115,0.0245,0.91,-0.013316498316498317,55.697,0.9555,5.7,1.55,-0.0144,0.0126,0.0344,0.0469,0.0286,0.0014,0.0375,-0.04889595527821115,-0.7496324644445169,-0.017044484354054923,0.009476829561491856,0.010123349862923696,0.010241856215170944,-0.02892563831873
2442,16648.0,1025677.0,2002-02-28,-0.0524876981957354,0.0245,0.91,-0.030439963336388633,55.697,0.9555,5.7,1.55,-0.0229,-0.0036,0.0216,0.0807,0.0511,0.0013,0.0682,-0.0525006981957354,-0.5098455612664711,-0.12318008207422426,0.0071601440559845506,0.008987333290390517,0.012884102403540546,0.024732508128361735
2567,16648.0,1025677.0,2002-03-28,0.036930178880554054,0.0245,0.91,-0.02991891891891892,55.697,0.9555,5.7,1.55,0.0424,0.0425,0.0106,-0.0178,0.0059,0.0013,-0.0164,0.036917178880554055,0.13434786749816566,0.06885573336758055,0.00728826634247994,0.009767879585501384,0.014839038538901964,0.0023097861557687116
2600,16648.0,1025677.0,2002-04-30,-0.07234279354479678,0.026699999999999998,0.74,-0.013372549019607842,56.271,0.9555,5.9,1.55,-0.052,0.0672,0.0388,0.0456,0.0537,0.0015,0.0763,-0.07235779354479678,-0.8513097982351716,-0.12096564947712118,0.00708122501348517,0.007593569312452014,0.014255544481197209,0.029129895107928922
2686,16648.0,1025677.0,2002-05-31,-0.029994001199760034,0.026699999999999998,0.74,-0.014357656731757451,56.271,0.9555,5.8,1.55,-0.0138,-0.0301,0.0153,0.0236,0.0244,0.0014,0.0316,-0.030008001199760034,-1.0194835238908155,-0.053818493394560796,0.0036901018980203485,0.004461945312422605,0.00990300586272327,0.013507264546699557
2784,16648.0,1025677.0,2002-06-28,-0.061224489795918435,0.026699999999999998,0.74,-0.025353535353535354,56.271,0.9555,5.8,1.55,-0.0721,0.0389,-0.0005,0.0393,0.0252,0.0013,0.0603,-0.061237489795918434,-1.153641594983557,-0.12987233401163645,0.004639023599744085,0.005354494067521941,0.011062230200153868,0.047031730780947724
2852,16648.0,1025677.0,2002-07-31,-0.04743083003952564,0.026699999999999998,0.74,-0.022184466019417474,56.703,0.9555,5.8,1.55,-0.0818,-0.0643,-0.0385,0.0379,-0.0099,0.0015,0.0377,-0.04744583003952564,-1.2453945578980807,-0.08494312940757687,0.0036101058254741723,0.0032091455276738864,0.010222070795978913,0.04332821192619
2887,16648.0,1025677.0,2002-08-30,-0.0027662517289074318,0.026699999999999998,0.74,-0.015350553505535056,56.703,0.9555,5.7,1.55,0.005,-0.0131,0.0328,0.0136,-0.0146,0.0014,0.019,-0.002780251728907432,-1.0193400082768438,-0.020496799920523,0.0038045604364297138,0.003629674254932184,0.00858494937971479,0.041296897258461605
3020,16648.0,1025677.0,2002-09-30,-0.04854368932038833,0.026699999999999998,0.74,-0.015261780104712042,56.703,0.9555,5.7,1.55,-0.1035,0.0308,0.0145,0.0328,-0.022,0.0014,0.0913,-0.04855768932038833,-0.9141547134803523,-0.11657716078687796,0.002849598481842868,0.0014619065576015283,0.006314200823756855,0.04109210634205215
3061,16648.0,1025677.0,2002-10-31,0.011661807580174877,0.026699999999999998,0.74,0.0032938076416337285,57.91,0.9555,5.7,1.55,0.0784,-0.0431,-0.0394,-0.0339,0.0077,0.0014,-0.0558,0.011647807580174876,-1.308834287569694,0.1886080272093682,-0.00869534083815069,-0.001025128092479793,-0.001918629102772166,-0.030394066657029373
3141,16648.0,1025677.0,2002-11-29,0.03458213256484144,0.026699999999999998,0.74,0.010872913992297818,57.91,0.9555,5.9,1.55,0.0596,0.0293,-0.0126,-0.0922,0.0512,0.0012,-0.1633,0.03457013256484144,-1.86815515736867,0.12789781147689672,-0.013432727494033292,-0.013571947107039167,-0.003339802093283952,-0.06740947569158633
3309,16648.0,1025677.0,2002-12-31,-0.01671309192200554,0.026699999999999998,0.74,0.01828042328042328,57.91,0.9555,6.0,2.38,-0.0576,0.0061,0.0214,0.063,-0.0168,0.0011,0.0964,-0.01672409192200554,-2.305224894541726,-0.11802704358952565,-0.01349867336452119,-0.01381150969972526,-0.002610276799591589,-0.05631598229124283
3377,16648.0,1025677.0,2003-01-31,-0.0007082152974504652,0.026699999999999998,0.74,-0.013198924731182796,57.819,1.7004,5.8,2.38,-0.0257,0.0069,-0.0081,-0.0097,0.007,0.001,0.0155,-0.0007182152974504652,-1.9442794457552985,-0.0013409666393393582,-0.00999954897533189,-0.010099548626229648,-0.000637402662749659,0.0028770080324512413
3473,16648.0,1025677.0,2003-02-28,-0.02126151665485465,0.026699999999999998,0.74,-0.020843881856540084,57.819,1.7004,5.9,2.38,-0.0188,-0.0094,-0.0137,0.0084,-0.0061,0.0009,0.0117,-0.02127051665485465,-1.7656007859136256,0.027150198639773748,-0.007862960604466568,-0.00805367827899671,-0.0017804891725538233,0.01784499590492687
3503,16648.0,1025677.0,2003-03-31,0.005068790731354023,0.026699999999999998,0.74,-0.013513513513513514,57.819,1.7004,5.9,2.38,0.0109,0.0066,-0.0194,0.0186,-0.0078,0.001,0.0148,0.005058790731354023,-2.241092178893874,0.008833940416765884,-0.01035174513466074,-0.010481340385160406,-0.0033323754660034444,-0.017181371212717123
3623,16648.0,1025677.0,2003-04-30,0.029538904899135243,0.026600000000000002,1.14,-0.0021659634317862165,58.961,1.7004,6.0,2.38,0.0822,0.0101,0.0115,-0.0467,0.0107,0.001,-0.0933,0.029528904899135244,-1.3885854882013982,0.08579907697700229,-0.006678638939696743,-0.007036624823872394,-0.004763820296885917,-0.036145679019302435
3711,16648.0,1025677.0,2003-05-30,0.06578026592022401,0.026600000000000002,1.14,-0.00288948069241012,58.961,1.7004,6.1,2.38,0.0605,0.0482,0.0039,-0.0701,0.029,0.0009,-0.107,0.06577126592022402,-0.4020512395421439,0.08302438492484798,-0.0020972230598485762,-0.002718722953373067,-0.0022440471661825142,-0.025756480255967624
3855,16648.0,1025677.0,2003-06-30,0.0032829940906105026,0.026600000000000002,1.14,0.7629947229551451,58.961,1.7004,6.3,2.38,0.0142,0.0166,0.0011,0.005,-0.0039,0.001,-0.01,0.0032729940906105026,0.10841462986297921,0.0031721833485085504,-0.0008511129867180377,-0.0011810911449746204,3.695735985817397e-05,-0.024464493446796354
3928,16648.0,1025677.0,2003-07-31,0.03468586387434569,0.026600000000000002,1.14,-0.0004896907216494845,58.645,1.7004,6.2,2.38,0.0235,0.0454,-0.0124,-0.0414,0.0178,0.0007,-0.0024,0.03467886387434569,0.8990948798389969,0.06262014635151258,-0.003234519463104186,-0.003678011354651378,-0.002125714381881115,-0.01502253024656297
4114,16648.0,1025677.0,2003-08-29,0.044908285895003175,0.026600000000000002,1.14,0.009975124378109452,58.645,1.7004,6.1,2.38,0.0234,0.0248,0.0153,-0.0225,0.0214,0.0007,-0.0062,0.044901285895003175,1.2866674371518962,0.050323439405347115,-0.001901390241948916,-0.0029883467985269826,-0.0022218940099935575,-0.011079541748469627
4166,16648.0,1025677.0,2003-09-30,-0.015738498789346078,0.026600000000000002,1.14,0.0148989898989899,58.645,1.7004,6.1,2.38,-0.0124,0.0054,0.0017,0.0101,0.0035,0.0008,-0.0019,-0.01574649878934608,1.848502836477418,-0.027960036806767175,-0.0013732683162545724,-0.002312242724064738,-0.0024504242250896046,-0.007042632656696579
4326,16648.0,1025677.0,2003-10-31,0.08302583025830246,0.026600000000000002,1.14,0.01056140350877193,59.445,1.7004,6.0,2.38,0.0608,0.0271,0.0197,-0.0135,0.0155,0.0007,0.0399,0.08301883025830246,2.1126173302423674,0.08643864976390248,-0.003962008621864009,-0.005116923941147174,-0.0075737244183261675,0.001131188333825713
4406,16648.0,1025677.0,2003-11-28,0.03293583191368543,0.026600000000000002,1.14,0.012326901248581159,59.445,1.7004,5.8,2.38,0.0135,0.0233,0.0178,0.0019,0.0181,0.0007,0.0146,0.03292883191368543,2.1022237949299285,0.005549308643999051,-0.0037272188159681854,-0.005985445643431386,-0.006038988403855474,0.01206508059383582
4536,16648.0,1025677.0,2003-12-31,0.010445299615173154,0.026600000000000002,1.14,0.003744343891402715,59.445,1.7004,5.7,1.88,0.0429,-0.0249,0.016,0.0056,0.0094,0.0008,-0.0557,0.010437299615173154,2.472764099699408,0.030661782654247904,-0.0005212349764901173,-0.0011316193841854525,-0.008786839088739912,0.001252406908337204
4698,16648.0,1025677.0,2004-01-30,0.06692056583242656,0.026600000000000002,1.14,0.023594909862142098,59.807,2.7956,5.7,1.88,0.0215,0.0245,0.0249,-0.0366,0.0338,0.0007,0.0258,0.06691356583242657,2.9535225543292065,0.017139838244699668,-0.0011265004706513845,-0.002769394039863631,-0.012027673833805888,0.018983589272779506
4730,16648.0,1025677.0,2004-02-27,-0.012238653748087636,0.026600000000000002,1.14,0.005281385281385282,59.807,2.7956,5.6,1.88,0.014,-0.0092,0.0088,0.0216,-0.0123,0.0006,-0.0114,-0.012244653748087636,3.1402118319953787,-0.015203439762099147,-0.007342971414248276,-0.008802952885661582,-0.020029883936692347,0.01084301018755455
4943,16648.0,1025677.0,2004-03-31,-0.020134228187919545,0.026600000000000002,1.14,0.002480446927374302,59.807,2.7956,5.8,1.88,-0.0132,0.021,0.0027,0.0156,-0.0098,0.0009,0.0017,-0.020143228187919544,2.7063819254107124,-0.021742658766413903,-0.02292961935608482,-0.019817824050998578,-0.023267761150150258,0.01811798139341092
5016,16648.0,1025677.0,2004-04-30,-0.05110642781875652,0.0258,1.06,0.033337278106508876,60.055,2.7956,5.6,1.88,-0.0183,-0.0202,-0.0307,0.0347,-0.0281,0.0008,-0.0538,-0.05111442781875652,1.7023905583541972,-0.025757640691970174,-0.011209627683900936,-0.009079161761496543,-0.011982262958600668,-0.006925190178093492
5182,16648.0,1025677.0,2004-05-28,0.06163242642976119,0.0258,1.06,0.001385135135135135,60.055,2.7956,5.6,1.88,0.0117,-0.0038,-0.0025,-0.0118,0.0003,0.0006,0.015,0.06162642642976119,1.6898070137261343,0.04628360023801514,-0.00481015909025483,0.007437460882120944,0.008201599947704766,-0.002797176785515313
5306,16648.0,1025677.0,2004-06-30,0.015167364016736462,0.0258,1.06,0.0094314381270903,60.055,2.7956,5.6,1.88,0.0186,0.0256,0.0118,0.012,-0.0039,0.0008,0.0205,0.015159364016736463,1.7870352718156612,0.03438777601776466,-0.004680270600859824,0.005630405857034448,0.008584727675714674,-0.009740124312022832
5336,16648.0,1025677.0,2004-07-30,-0.07779495105615675,0.0258,1.06,0.011715328467153285,59.966,2.7956,5.5,1.88,-0.0406,-0.0296,0.0324,0.0532,-0.0166,0.001,-0.0229,-0.07780495105615674,0.8113733773005742,-0.07664969859505333,-0.004907040418814228,0.004287920589779385,0.012723587845408075,-0.001672279423461857
5494,16648.0,1025677.0,2004-08-31,-0.01564245810055853,0.0258,1.06,-0.00534504391468005,59.966,2.7956,5.4,1.88,0.0008,-0.0114,0.0097,0.0123,-0.0147,0.0011,-0.0159,-0.015653458100558532,0.46116260874379833,-0.022643663983465845,-0.005149301624774701,0.005622606622356108,0.012029844355559597,-0.004454819526408101
